epoch,generation,walltime_sec,pure_train_chi2,test_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,density,n_zero_edges,n_classes,doubled_class,seed,l1_scale,l2_scale,num_epoch,train_class_idx,replicate_uid
61,36800,9.58543062210083,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.00035862654582420806,2.045344584509892e-07,7.854221242802483e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
62,40900,9.593151330947876,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05093181269357447,1883,0.00037955334631048347,2.2019352290000833e-07,8.312606427671584e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
63,41000,9.60092282295227,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05093181269357447,1883,0.00037955334631048347,2.2019352290000833e-07,8.312606427671584e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
64,44100,9.608636617660522,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.050159268377486584,1885,0.00039823487616102077,2.467441531985826e-07,8.722049578075518e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
65,44200,9.616409063339233,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703253,1884,0.0003990881795640372,2.470763488919207e-07,8.740734701285722e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
66,48400,9.624102592468262,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703252,1884,0.00040896638744360126,2.698161999873341e-07,8.95740072894019e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
67,48500,9.631783723831177,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05093181269357446,1883,0.0004078511207295872,2.6941437244277706e-07,8.932979905847078e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
68,51400,9.639469861984253,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703253,1884,0.00042040705750316936,2.793741350506473e-07,9.20801859731034e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
69,51500,9.648733615875244,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703253,1884,0.00042040705750316936,2.793741350506473e-07,9.20801859731034e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
70,57200,9.656766891479492,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05093181269357446,1883,0.00041899525300565833,3.0825065642186166e-07,9.177662850765877e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
71,57300,9.664463758468628,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.0004187933190657286,3.0878069669394654e-07,9.173252587585983e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
72,58800,9.672307014465332,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703252,1884,0.00042322777166937123,3.124745859844792e-07,9.270392938976241e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
73,58900,9.679986238479614,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703252,1884,0.00042371338004653026,3.1322412341074864e-07,9.281037147563351e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
74,66100,9.687650680541992,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.04977149321493666,1886,0.0004600785904164991,3.5117272137114253e-07,0.00010077792625923217,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
75,66200,9.695301294326782,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.04977149321493666,1886,0.00046015940633654294,3.5224079042766523e-07,0.00010079581979725051,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
