epoch,generation,walltime_sec,pure_train_chi2,test_chi2,blip_train_chi2,bitflip_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,train1_frac,train2_frac,train3_frac,s1_blip_match_frac,s2_blip_match_frac,s3_blip_match_frac,bitflip_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,v,seed,zero_init,l1_scale,l2_scale,blip_freq,blip_mode,blip_sites,blip_release_prob,num_epoch,schedule_mode,replicate_uid
1141,150400,27.065816640853882,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005048537169289722,4.411214134547028e-07,0.00011059629170430842,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1142,150600,27.080336570739746,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.000501743724274202,4.38291814150996e-07,0.00010991497668831152,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1143,150700,27.094818115234375,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005023554013343218,4.380310147351151e-07,0.00011004882324488272,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1144,150900,27.109331130981445,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005025978265755716,4.375538334374564e-07,0.00011010179946574574,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1145,151000,27.123834371566772,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005028166886507601,4.3880525234953284e-07,0.0001101499461435978,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1146,151100,27.138240575790405,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005023815430899814,4.390620799816719e-07,0.00011005474157759344,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1147,151400,27.152573347091675,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005047414475037545,4.414117426553928e-07,0.0001105717710896764,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1148,151500,27.167278051376343,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005060998706807278,4.4287643859980785e-07,0.00011086940821534529,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1149,151700,27.181901931762695,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005067543455948249,4.454407019937821e-07,0.000111013159984086,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1150,151800,27.19680142402649,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005083922549405411,4.4621074041106123e-07,0.00011137184464716256,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1151,152100,27.211663961410522,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005073649553752768,4.459379219481478e-07,0.00011114691693681824,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1152,152200,27.22663950920105,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005077318217431143,4.468901193857976e-07,0.00011122740490225102,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1153,152300,27.24156427383423,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005083441545301635,4.476842274111335e-07,0.00011136159542986091,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1154,152400,27.25646162033081,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005087155465604247,4.483020544350995e-07,0.00011144301053241965,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1155,152500,27.27131152153015,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005079127289839495,4.4787702488361166e-07,0.00011126719300931444,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1156,152800,27.28621530532837,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005081701465974032,4.4997923956598286e-07,0.00011132394114568911,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1157,152900,27.300984859466553,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04748663639047491,1889,0.0005073027130014069,4.495194532743677e-07,0.00011113397257213011,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1158,153200,27.315574169158936,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005051695974810011,4.4711678736482057e-07,0.00011066657707819045,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1159,153300,27.33009362220764,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005055630385711712,4.4806649833126867e-07,0.00011075288177791232,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1160,153400,27.344653129577637,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04748663639047491,1889,0.000506521764579384,4.494679671354467e-07,0.00011096301318018288,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1161,153500,27.35905957221985,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005076458170617686,4.520185922157724e-07,0.00011120955288734216,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1162,153600,27.373367309570312,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005067581730258598,4.5213707434134565e-07,0.00011101527011948556,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1163,153900,27.38765835762024,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.000505453791646667,4.531010555648347e-07,0.00011072992419201272,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1164,154000,27.40196943283081,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.000505947362102473,4.5486713351741704e-07,0.00011083830231959965,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1165,154200,27.416385412216187,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04748663639047491,1889,0.0005048802129492426,4.5301966185160576e-07,0.00011060435235034103,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1166,154300,27.43070673942566,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04748663639047491,1889,0.0005048802129492426,4.5301966185160576e-07,0.00011060435235034103,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1167,154600,27.445096015930176,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005072375754309075,4.577651884540028e-07,0.0001111212806476319,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1168,154700,27.45945453643799,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005066917816738237,4.57908765711051e-07,0.00011100183367388512,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1169,154800,27.47377634048462,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.0478808550197549,1888,0.0005080079726236985,4.589320803201533e-07,0.00011129014230258844,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1170,155000,27.48808240890503,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.0478808550197549,1888,0.0005072828373892065,4.595718921863606e-07,0.00011113153176401272,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1171,155100,27.50241470336914,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.0478808550197549,1888,0.0005078730945943344,4.5848061737405036e-07,0.00011126053172400086,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1172,155300,27.516695022583008,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005062527261419663,4.5612187946902144e-07,0.00011090538490957555,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1173,155400,27.531036853790283,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005077030300931984,4.5788908912021294e-07,0.00011122319221433398,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1174,155700,27.54540252685547,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005074676106881376,4.593749496414833e-07,0.0001111719412200652,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1175,155800,27.55977153778076,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005079723169361183,4.595173989797537e-07,0.00011128244848312245,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1176,156000,27.574161052703857,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005087028834497658,4.6059496112636325e-07,0.00011144257422976775,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1177,156100,27.588503122329712,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005092355001148349,4.6135694014639415e-07,0.00011155930879376518,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1178,156400,27.602903127670288,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005096348831220986,4.609297539178253e-07,0.00011164665256867177,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1179,156500,27.617250204086304,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005096348831220986,4.609297539178253e-07,0.00011164665256867177,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1180,156800,27.63165259361267,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005127686300156404,4.6516537204064416e-07,0.00011233343453111141,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1181,156900,27.646026134490967,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005118809272757516,4.6459959393500317e-07,0.00011213900890350968,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1182,157100,27.660409688949585,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005124359743273449,4.6627665260332086e-07,0.00011226082734425044,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1183,157200,27.6747465133667,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005114599804972059,4.6591554596657224e-07,0.00011204711368457203,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1184,157300,27.68916130065918,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005109993200425449,4.6518513894394965e-07,0.00011194613633371244,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1185,157500,27.70361590385437,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005121989260532285,4.666934768961533e-07,0.00011220901667366199,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1186,157600,27.719813585281372,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047486636390474915,1889,0.0005124127576631866,4.668292606229333e-07,0.00011225585021198991,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1187,157800,27.734352350234985,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047091412742382266,1890,0.0005128743321602825,4.681780496776305e-07,0.0001123571451393246,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1188,157900,27.748807430267334,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.0474866363904749,1889,0.0005124969595980118,4.669651100163836e-07,0.0001122743078269079,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1189,158200,27.763251304626465,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.0474866363904749,1889,0.0005135146154483412,4.688178153486528e-07,0.00011249742470655813,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1190,158300,27.777682304382324,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.0474866363904749,1889,0.0005138482845346434,4.688625385200673e-07,0.00011257047336695225,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1191,158500,27.792860746383667,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005144668739334276,4.67958865770322e-07,0.00011270571088852365,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1192,158600,27.80731439590454,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005145104292309289,4.676003040845945e-07,0.00011271517701642641,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1193,158700,27.82160186767578,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005143128177337288,4.66944832438349e-07,0.00011267179532007653,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1194,158900,27.835996866226196,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.0474866363904749,1889,0.0005145249362404997,4.673166190716149e-07,0.00011271829870066899,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1195,159000,27.850407123565674,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.000514339618154435,4.673818925200521e-07,0.00011267774497358464,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1196,159300,27.864912271499634,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.0474866363904749,1889,0.0005139185655507134,4.679014484126862e-07,0.00011258567527424958,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1197,159400,27.87945246696472,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.0474866363904749,1889,0.0005146207567047572,4.6951084637222685e-07,0.00011273969070348207,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1198,159600,27.89395570755005,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005146408108120174,4.719037497553792e-07,0.00011274453519920413,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1199,159700,27.90840482711792,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005162679743389644,4.7292832637388744e-07,0.00011310091596481035,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1200,159900,27.922703742980957,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005175863990048324,4.766614534748208e-07,0.00011339022841831804,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1201,160000,27.936979055404663,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.000516846204087245,4.74490955114592e-07,0.00011322778735616972,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1202,160100,27.95128035545349,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005165782549230123,4.7367459601857874e-07,0.00011316897817589094,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1203,160400,27.965629816055298,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005181512829509772,4.7600605529760076e-07,0.00011351375698847545,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1204,160500,27.97988271713257,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.047880855019754906,1888,0.0005190058573534852,4.761509717113202e-07,0.00011370085085930306,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1205,160700,27.99415946006775,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005174456300568957,4.736857502030354e-07,0.00011335884871199305,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1206,160800,28.008604049682617,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.000518240449369551,4.7496018455363073e-07,0.00011353307680205992,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
1207,161100,28.022907972335815,1.0,1.0,1.0,0.9951079999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.9975,0.04827406863022217,1887,0.0005187066332230755,4.7666789633219863e-07,0.00011363544891283435,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
